time,EyeX,EyeY,HeadPosY,EMG1,EMG2
2023-11-29 01:57:18.856541,1024.23828125,341.7536926269531,7.401118755340576,0.0,0.0
2023-11-29 01:57:18.882775,1021.5660400390625,349.919921875,7.3335442543029785,0.0,0.0
2023-11-29 01:57:19.174378,1016.9869995117188,354.6438903808594,7.356966018676758,0.0,0.0
2023-11-29 01:57:19.185442,1016.9869995117188,354.6438903808594,7.365634918212891,0.0,0.0
2023-11-29 01:57:19.223377,1016.8748779296875,354.0932312011719,7.379536151885986,0.0,0.0
2023-11-29 01:57:19.225378,1016.8748779296875,354.0932312011719,7.379536151885986,0.0,0.0
2023-11-29 01:57:19.262513,1016.717041015625,352.8896484375,7.403927803039551,0.0,0.0
2023-11-29 01:57:19.264513,1016.717041015625,352.8896484375,7.403927803039551,0.0,0.0
2023-11-29 01:57:19.300837,1016.5822143554688,352.5028991699219,7.4204864501953125,0.0,0.0
2023-11-29 01:57:19.333678,1016.940673828125,353.71246337890625,7.41843318939209,0.0,0.0
2023-11-29 01:57:19.366854,1017.5225830078125,356.15826416015625,7.42657995223999,0.0,0.0
2023-11-29 01:57:19.402411,1018.4227905273438,360.58447265625,7.390199184417725,0.0,0.0
2023-11-29 01:57:19.436576,1018.9808959960938,366.26483154296875,7.302502155303955,0.0,0.0
2023-11-29 01:57:19.471591,1020.6712036132812,378.4474792480469,7.35053014755249,0.0,0.0
2023-11-29 01:57:19.497601,1020.6712036132812,378.4474792480469,7.319952964782715,0.0,0.0
2023-11-29 01:57:19.504733,1021.6002197265625,383.6515808105469,7.319952964782715,0.0,0.0
2023-11-29 01:57:19.509622,1021.6002197265625,383.6515808105469,7.319952964782715,0.0,0.0
2023-11-29 01:57:19.514725,1021.6002197265625,383.6515808105469,7.304648399353027,0.0,0.0
2023-11-29 01:57:19.517975,1021.6002197265625,383.6515808105469,7.304648399353027,0.0,0.0
2023-11-29 01:57:19.523109,1021.6002197265625,383.6515808105469,7.304648399353027,0.0,0.0
2023-11-29 01:57:19.530452,1021.85888671875,387.9869079589844,7.304648399353027,0.0,0.0
2023-11-29 01:57:19.534625,1021.85888671875,387.9869079589844,7.304648399353027,0.0,0.0
2023-11-29 01:57:19.542486,1021.85888671875,387.9869079589844,7.304648399353027,0.0,0.0
2023-11-29 01:57:19.546858,1021.85888671875,387.9869079589844,7.244232654571533,0.0,0.0
2023-11-29 01:57:19.549533,1021.85888671875,387.9869079589844,7.244232654571533,0.0,0.0
2023-11-29 01:57:19.556871,1021.85888671875,387.9869079589844,7.244232654571533,0.0,0.0
2023-11-29 01:57:19.563517,1022.4308471679688,391.6502685546875,7.244232654571533,0.0,0.0
2023-11-29 01:57:19.565666,1022.4308471679688,391.6502685546875,7.244232654571533,0.0,0.0
2023-11-29 01:57:19.573389,1022.4308471679688,391.6502685546875,7.266782760620117,0.0,0.0
2023-11-29 01:57:19.579114,1022.4308471679688,391.6502685546875,7.266782760620117,0.0,0.0
2023-11-29 01:57:19.582616,1022.4308471679688,391.6502685546875,7.266782760620117,0.0,0.0
2023-11-29 01:57:19.588180,1022.4308471679688,391.6502685546875,7.266782760620117,0.0,0.0
2023-11-29 01:57:19.595472,1019.302490234375,400.2410888671875,7.266782760620117,0.0,0.0
2023-11-29 01:57:19.597536,1019.302490234375,400.2410888671875,7.266782760620117,0.0,0.0
2023-11-29 01:57:19.605187,1019.302490234375,400.2410888671875,7.230706214904785,0.0,0.0
2023-11-29 01:57:19.612026,1019.302490234375,400.2410888671875,7.230706214904785,0.0,0.0
2023-11-29 01:57:19.615194,1019.302490234375,400.2410888671875,7.230706214904785,0.0,0.0
2023-11-29 01:57:19.621624,1014.213623046875,416.8928527832031,7.230706214904785,0.0,0.0
2023-11-29 01:57:19.626855,1014.213623046875,416.8928527832031,7.230706214904785,0.0,0.0
2023-11-29 01:57:19.630846,1014.213623046875,416.8928527832031,7.230706214904785,0.0,0.0
2023-11-29 01:57:19.637057,1014.213623046875,416.8928527832031,7.281160831451416,0.0,0.0
2023-11-29 01:57:19.642611,1014.213623046875,416.8928527832031,7.281160831451416,0.0,0.0
2023-11-29 01:57:19.646837,1014.213623046875,416.8928527832031,7.281160831451416,0.0,0.0
2023-11-29 01:57:19.653374,1009.689208984375,433.9749450683594,7.281160831451416,0.0,0.0
2023-11-29 01:57:19.659382,1009.689208984375,433.9749450683594,7.281160831451416,0.0,0.0
2023-11-29 01:57:19.662505,1009.689208984375,433.9749450683594,7.2320332527160645,0.0,0.0
2023-11-29 01:57:19.668509,1009.689208984375,433.9749450683594,7.2320332527160645,0.0,0.0
2023-11-29 01:57:19.674337,1009.689208984375,433.9749450683594,7.2320332527160645,0.0,0.0
2023-11-29 01:57:19.680491,1005.7564697265625,448.2201843261719,7.2320332527160645,0.0,0.0
2023-11-29 01:57:19.684493,1005.7564697265625,448.2201843261719,7.2320332527160645,0.0,0.0
2023-11-29 01:57:19.689998,1005.7564697265625,448.2201843261719,7.2320332527160645,0.0,0.0
2023-11-29 01:57:19.696335,1005.7564697265625,448.2201843261719,7.25602912902832,0.0,0.0
2023-11-29 01:57:19.699840,1005.7564697265625,448.2201843261719,7.25602912902832,0.0,0.0
2023-11-29 01:57:19.704846,1005.7564697265625,448.2201843261719,7.25602912902832,0.0,0.0
2023-11-29 01:57:19.711406,1002.5838012695312,459.4385986328125,7.25602912902832,0.0,0.0
2023-11-29 01:57:19.714403,1002.5838012695312,459.4385986328125,7.25602912902832,0.0,0.0
2023-11-29 01:57:19.719403,1002.5838012695312,459.4385986328125,7.25602912902832,0.0,0.0
2023-11-29 01:57:19.724833,1002.5838012695312,459.4385986328125,7.264929294586182,0.0,0.0
2023-11-29 01:57:19.730373,1002.5838012695312,459.4385986328125,7.264929294586182,0.0,0.0
2023-11-29 01:57:19.734409,1002.5838012695312,459.4385986328125,7.264929294586182,0.0,0.0
2023-11-29 01:57:19.737973,1002.5838012695312,459.4385986328125,7.264929294586182,-2.8511456548585556e-05,-1.2177034477645066e-05
2023-11-29 01:57:19.744720,1000.2929077148438,467.7201232910156,7.264929294586182,-3.1025600037537515e-05,-6.740173830621643e-06
2023-11-29 01:57:19.746731,1000.2929077148438,467.7201232910156,7.264929294586182,-2.595537262095604e-05,-9.85334554570727e-06
2023-11-29 01:57:19.753273,1000.2929077148438,467.7201232910156,7.264929294586182,-3.129587639705278e-05,-1.0371968528488651e-05
2023-11-29 01:57:19.757273,1000.2929077148438,467.7201232910156,7.336169719696045,-2.6359417461208068e-05,-1.604688077350147e-05
2023-11-29 01:57:19.761784,1000.2929077148438,467.7201232910156,7.336169719696045,-2.6359417461208068e-05,-1.604688077350147e-05
2023-11-29 01:57:19.765785,1000.2929077148438,467.7201232910156,7.336169719696045,-2.6359417461208068e-05,-1.604688077350147e-05
2023-11-29 01:57:19.771349,999.1300048828125,474.3311462402344,7.336169719696045,-2.6359417461208068e-05,-1.604688077350147e-05
2023-11-29 01:57:19.776919,999.1300048828125,474.3311462402344,7.336169719696045,-2.6359417461208068e-05,-1.604688077350147e-05
2023-11-29 01:57:19.779430,999.1300048828125,474.3311462402344,7.336169719696045,-2.6359417461208068e-05,-1.604688077350147e-05
2023-11-29 01:57:19.784450,999.1300048828125,474.3311462402344,7.273735046386719,-2.6359417461208068e-05,-1.604688077350147e-05
2023-11-29 01:57:19.789957,999.1300048828125,474.3311462402344,7.273735046386719,-2.6359417461208068e-05,-1.604688077350147e-05
2023-11-29 01:57:19.796213,999.1300048828125,474.3311462402344,7.273735046386719,-2.6359417461208068e-05,-1.604688077350147e-05
2023-11-29 01:57:19.798206,999.1300048828125,474.3311462402344,7.273735046386719,-2.6359417461208068e-05,-1.604688077350147e-05
2023-11-29 01:57:19.805235,998.1198120117188,479.7060546875,7.273735046386719,-2.5104385713348165e-05,-6.201651558512822e-06
2023-11-29 01:57:19.809262,998.1198120117188,479.7060546875,7.273735046386719,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.814533,998.1198120117188,479.7060546875,7.273735046386719,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.817523,998.1198120117188,479.7060546875,7.268431186676025,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.822048,998.1198120117188,479.7060546875,7.268431186676025,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.827451,998.1198120117188,479.7060546875,7.268431186676025,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.831712,996.5780639648438,484.285400390625,7.268431186676025,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.836711,996.5780639648438,484.285400390625,7.268431186676025,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.842750,996.5780639648438,484.285400390625,7.268431186676025,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.845778,996.5780639648438,484.285400390625,7.295986175537109,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.850362,996.5780639648438,484.285400390625,7.295986175537109,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.855363,996.5780639648438,484.285400390625,7.295986175537109,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.861940,995.7982788085938,487.49169921875,7.295986175537109,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.863938,995.7982788085938,487.49169921875,7.295986175537109,-2.8284428481128998e-05,-6.889159521961119e-06
2023-11-29 01:57:19.869447,995.7982788085938,487.49169921875,7.295986175537109,-2.5708737666718662e-05,-6.545224096043967e-06
2023-11-29 01:57:19.875813,995.7982788085938,487.49169921875,7.304880619049072,-2.5708737666718662e-05,-6.545224096043967e-06
2023-11-29 01:57:19.879272,995.7982788085938,487.49169921875,7.304880619049072,-2.5708737666718662e-05,-6.545224096043967e-06
2023-11-29 01:57:19.882379,995.7982788085938,487.49169921875,7.304880619049072,-2.5708737666718662e-05,-6.545224096043967e-06
2023-11-29 01:57:19.887379,995.7982788085938,487.49169921875,7.304880619049072,-2.5708737666718662e-05,-6.545224096043967e-06
2023-11-29 01:57:19.893896,995.0921630859375,489.9628601074219,7.304880619049072,-2.5708737666718662e-05,-6.545224096043967e-06
