time,EyeX,EyeY,HeadPosY,EMG1,EMG2
2023-11-29 01:38:52.377069,746.3333129882812,228.7233123779297,8.15376091003418,0.0,0.0
2023-11-29 01:38:52.403694,728.9197387695312,228.75711059570312,8.153897285461426,0.0,0.0
2023-11-29 01:38:52.671653,772.1483764648438,252.47328186035156,8.062162399291992,0.0,0.0
2023-11-29 01:38:52.680240,772.1483764648438,252.47328186035156,8.062162399291992,0.0,0.0
2023-11-29 01:38:52.720564,783.4894409179688,256.21270751953125,8.153348922729492,0.0,0.0
2023-11-29 01:38:52.724072,783.4894409179688,256.21270751953125,8.153348922729492,0.0,0.0
2023-11-29 01:38:52.758830,800.830810546875,259.9906921386719,8.179837226867676,0.0,0.0
2023-11-29 01:38:52.761830,800.830810546875,259.9906921386719,8.179837226867676,0.0,0.0
2023-11-29 01:38:52.794528,807.2283325195312,261.242431640625,8.143905639648438,0.0,0.0
2023-11-29 01:38:52.830101,815.5235595703125,268.9375915527344,8.141520500183105,0.0,0.0
2023-11-29 01:38:52.846367,815.5235595703125,268.9375915527344,8.112807273864746,0.0,0.0
2023-11-29 01:38:52.850366,824.5685424804688,287.01287841796875,8.112807273864746,0.0,0.0
2023-11-29 01:38:52.855876,824.5685424804688,287.01287841796875,8.112807273864746,0.0,0.0
2023-11-29 01:38:52.859875,824.5685424804688,287.01287841796875,8.112807273864746,0.0,0.0
2023-11-29 01:38:52.864412,824.5685424804688,287.01287841796875,8.119874000549316,0.0,0.0
2023-11-29 01:38:52.868733,824.5685424804688,287.01287841796875,8.119874000549316,0.0,0.0
2023-11-29 01:38:52.873734,824.5685424804688,287.01287841796875,8.119874000549316,0.0,0.0
2023-11-29 01:38:52.879292,824.5685424804688,287.01287841796875,8.119874000549316,0.0,0.0
2023-11-29 01:38:52.885907,832.2445068359375,304.07513427734375,8.119874000549316,0.0,0.0
2023-11-29 01:38:52.890900,832.2445068359375,304.07513427734375,8.119874000549316,0.0,0.0
2023-11-29 01:38:52.897449,832.2445068359375,304.07513427734375,8.118765830993652,0.0,0.0
2023-11-29 01:38:52.901446,832.2445068359375,304.07513427734375,8.118765830993652,0.0,0.0
2023-11-29 01:38:52.904498,832.2445068359375,304.07513427734375,8.118765830993652,0.0,0.0
2023-11-29 01:38:52.908641,832.2445068359375,304.07513427734375,8.118765830993652,0.0,0.0
2023-11-29 01:38:52.914719,838.5718994140625,317.7217102050781,8.118765830993652,0.0,0.0
