Count,realx,realy,EyeX,EyeY,HeadPosX,HeadPosY,HeadPosZ
0,1167.5404052734375,367.9014892578125,842.6264038085938,452.92376708984375,335.28204345703125,5.139530181884766,354.9078369140625
0,1167.5404052734375,367.9014892578125,843.8873291015625,456.4141540527344,335.2775573730469,5.139848232269287,354.917724609375
0,1167.5404052734375,367.9014892578125,845.692138671875,459.1803283691406,335.2775573730469,5.139848232269287,354.917724609375
0,1167.5404052734375,367.9014892578125,845.692138671875,459.1803283691406,335.3341064453125,5.140298366546631,354.9112548828125
0,1167.5404052734375,367.9014892578125,846.6876831054688,461.4405822753906,335.3341064453125,5.140298366546631,354.9112548828125
0,1167.5404052734375,367.9014892578125,846.6876831054688,461.4405822753906,335.3660888671875,5.12658166885376,354.9131164550781
0,1167.5404052734375,367.9014892578125,863.3857421875,462.4759521484375,335.3660888671875,5.12658166885376,354.9131164550781
0,1167.5404052734375,367.9014892578125,863.3857421875,462.4759521484375,335.51312255859375,5.076318264007568,354.81524658203125
0,1167.5404052734375,367.9014892578125,910.4115600585938,455.58355712890625,335.51312255859375,5.076318264007568,354.81524658203125
0,1167.5404052734375,367.9014892578125,910.4115600585938,455.58355712890625,335.50714111328125,5.106492519378662,354.78839111328125
0,1167.5404052734375,367.9014892578125,977.9549560546875,442.8965759277344,335.7278137207031,5.088632583618164,354.7799072265625
0,1167.5404052734375,367.9014892578125,1039.79638671875,427.3100891113281,335.7278137207031,5.088632583618164,354.7799072265625
0,1167.5404052734375,367.9014892578125,1039.79638671875,427.3100891113281,335.692626953125,5.081496238708496,354.7721862792969
0,1167.5404052734375,367.9014892578125,1084.8714599609375,415.8288879394531,335.692626953125,5.081496238708496,354.7721862792969
0,1167.5404052734375,367.9014892578125,1084.8714599609375,415.8288879394531,335.7134704589844,5.138299942016602,354.65557861328125
0,1167.5404052734375,367.9014892578125,1112.8509521484375,405.9283142089844,335.7134704589844,5.138299942016602,354.65557861328125
0,1167.5404052734375,367.9014892578125,1112.8509521484375,405.9283142089844,335.65625,5.159679412841797,354.6647644042969
0,1167.5404052734375,367.9014892578125,1130.5234375,393.07373046875,335.65625,5.159679412841797,354.6647644042969
0,1167.5404052734375,367.9014892578125,1130.5234375,393.07373046875,335.6610107421875,5.206571102142334,354.5849914550781
0,1167.5404052734375,367.9014892578125,1142.9871826171875,381.7237548828125,335.62713623046875,5.196498870849609,354.5885314941406
0,1167.5404052734375,367.9014892578125,1142.9871826171875,381.7237548828125,335.62713623046875,5.196498870849609,354.5885314941406
0,1167.5404052734375,367.9014892578125,1152.60400390625,372.8041687011719,335.6792297363281,5.145947456359863,354.58856201171875
0,1167.5404052734375,367.9014892578125,1159.80126953125,366.5292663574219,335.6792297363281,5.145947456359863,354.58856201171875
0,1167.5404052734375,367.9014892578125,1159.80126953125,366.5292663574219,335.6165466308594,5.132278919219971,354.5989074707031
0,1167.5404052734375,367.9014892578125,1163.8193359375,361.8844909667969,335.6165466308594,5.132278919219971,354.5989074707031
0,1167.5404052734375,367.9014892578125,1163.8193359375,361.8844909667969,335.62359619140625,5.064197063446045,354.5940856933594
0,1167.5404052734375,367.9014892578125,1166.0352783203125,358.9095764160156,335.62359619140625,5.064197063446045,354.5940856933594
0,1167.5404052734375,367.9014892578125,1166.0352783203125,358.9095764160156,335.6554260253906,5.044476509094238,354.60400390625
0,1167.5404052734375,367.9014892578125,1167.91162109375,356.45245361328125,335.6554260253906,5.044476509094238,354.60400390625
0,1167.5404052734375,367.9014892578125,1167.91162109375,356.45245361328125,335.681884765625,5.037337779998779,354.5648193359375
0,1167.5404052734375,367.9014892578125,1169.0906982421875,354.8522644042969,335.6329650878906,5.041609287261963,354.5702209472656
0,1167.5404052734375,367.9014892578125,1170.36376953125,353.5691833496094,335.6329650878906,5.041609287261963,354.5702209472656
0,1167.5404052734375,367.9014892578125,1170.36376953125,353.5691833496094,335.6999816894531,4.988357067108154,354.5687561035156
0,1167.5404052734375,367.9014892578125,1171.6165771484375,351.87738037109375,335.6999816894531,4.988357067108154,354.5687561035156
0,1167.5404052734375,367.9014892578125,1171.6165771484375,351.87738037109375,335.6500244140625,5.031679630279541,354.5648498535156
0,1167.5404052734375,367.9014892578125,1172.4281005859375,350.16552734375,335.6500244140625,5.031679630279541,354.5648498535156
0,1167.5404052734375,367.9014892578125,1172.4281005859375,350.16552734375,335.6536865234375,5.079405307769775,354.52764892578125
0,1167.5404052734375,367.9014892578125,1172.84375,348.8293151855469,335.6536865234375,5.079405307769775,354.52764892578125
0,1167.5404052734375,367.9014892578125,1172.84375,348.8293151855469,335.629638671875,5.102230548858643,354.53643798828125
0,1167.5404052734375,367.9014892578125,1173.3419189453125,347.9394226074219,335.6120300292969,5.107424259185791,354.5059814453125
0,1167.5404052734375,367.9014892578125,1173.8839111328125,347.4398498535156,335.6120300292969,5.107424259185791,354.5059814453125
0,1167.5404052734375,367.9014892578125,1173.8839111328125,347.4398498535156,335.59002685546875,5.053926467895508,354.5290832519531
0,1167.5404052734375,367.9014892578125,1174.4578857421875,346.6097412109375,335.59002685546875,5.053926467895508,354.5290832519531
0,1167.5404052734375,367.9014892578125,1174.4578857421875,346.6097412109375,335.6981506347656,5.0250349044799805,354.56488037109375
0,1167.5404052734375,367.9014892578125,1174.570068359375,346.0757751464844,335.6981506347656,5.0250349044799805,354.56488037109375
0,1167.5404052734375,367.9014892578125,1174.570068359375,346.0757751464844,335.7256164550781,5.032904148101807,354.54522705078125
0,1167.5404052734375,367.9014892578125,1174.5836181640625,345.8229064941406,335.7256164550781,5.032904148101807,354.54522705078125
0,1167.5404052734375,367.9014892578125,1174.5836181640625,345.8229064941406,335.6951904296875,4.980828762054443,354.57159423828125
0,1167.5404052734375,367.9014892578125,1174.529541015625,345.4384765625,335.72845458984375,4.950126647949219,354.63134765625
0,1167.5404052734375,367.9014892578125,1174.3369140625,344.3189697265625,335.72845458984375,4.950126647949219,354.63134765625
0,1167.5404052734375,367.9014892578125,1174.3369140625,344.3189697265625,335.72003173828125,4.945509910583496,354.636474609375
0,1167.5404052734375,367.9014892578125,1174.0823974609375,343.51507568359375,335.72003173828125,4.945509910583496,354.636474609375
0,1167.5404052734375,367.9014892578125,1174.0823974609375,343.51507568359375,335.7087097167969,4.938084602355957,354.64532470703125
0,1167.5404052734375,367.9014892578125,1174.218017578125,343.3639221191406,335.7087097167969,4.938084602355957,354.64532470703125
0,1167.5404052734375,367.9014892578125,1174.218017578125,343.3639221191406,335.76495361328125,4.9466094970703125,354.5940856933594
0,1167.5404052734375,367.9014892578125,1174.412109375,343.6800537109375,335.76495361328125,4.9466094970703125,354.5940856933594
0,1167.5404052734375,367.9014892578125,1174.412109375,343.6800537109375,335.7311706542969,4.917269229888916,354.612548828125
0,1167.5404052734375,367.9014892578125,1174.482666015625,344.1075134277344,335.7373046875,4.886560440063477,354.6423034667969
0,1167.5404052734375,367.9014892578125,1174.482666015625,344.1075134277344,335.7373046875,4.886560440063477,354.6423034667969
0,1167.5404052734375,367.9014892578125,1174.653564453125,344.6300048828125,335.70989990234375,4.894062042236328,354.6586608886719
0,1167.5404052734375,367.9014892578125,1174.7515869140625,345.2021789550781,335.70989990234375,4.894062042236328,354.6586608886719
0,1167.5404052734375,367.9014892578125,1174.7515869140625,345.2021789550781,335.762451171875,4.867068290710449,354.6902160644531
0,1167.5404052734375,367.9014892578125,1174.669189453125,346.0323181152344,335.762451171875,4.867068290710449,354.6902160644531
0,1167.5404052734375,367.9014892578125,1174.669189453125,346.0323181152344,335.7675476074219,4.841073989868164,354.71661376953125
0,1167.5404052734375,367.9014892578125,1174.508544921875,347.2683410644531,335.7675476074219,4.841073989868164,354.71661376953125
0,1167.5404052734375,367.9014892578125,1174.508544921875,347.2683410644531,335.74383544921875,4.807992935180664,354.7628479003906
0,1167.5404052734375,367.9014892578125,1174.2080078125,348.4969787597656,335.74383544921875,4.807992935180664,354.7628479003906
0,1167.5404052734375,367.9014892578125,1174.2080078125,348.4969787597656,335.74200439453125,4.812155246734619,354.7644348144531
0,1167.5404052734375,367.9014892578125,1173.9400634765625,350.0200500488281,335.82086181640625,4.820615768432617,354.7167053222656
0,1167.5404052734375,367.9014892578125,1173.7042236328125,351.32293701171875,335.82086181640625,4.820615768432617,354.7167053222656
0,1167.5404052734375,367.9014892578125,1173.7042236328125,351.32293701171875,335.7872009277344,4.818974494934082,354.7041320800781
0,1167.5404052734375,367.9014892578125,1173.6181640625,352.62811279296875,335.7872009277344,4.818974494934082,354.7041320800781
0,1167.5404052734375,367.9014892578125,1173.6181640625,352.62811279296875,335.78082275390625,4.811624050140381,354.7026062011719
0,1167.5404052734375,367.9014892578125,1173.470947265625,353.9602966308594,335.78082275390625,4.811624050140381,354.7026062011719
0,1167.5404052734375,367.9014892578125,1173.470947265625,353.9602966308594,335.7550354003906,4.79142951965332,354.73297119140625
0,1167.5404052734375,367.9014892578125,1173.026123046875,355.7099609375,335.7550354003906,4.79142951965332,354.73297119140625
0,1167.5404052734375,367.9014892578125,1173.026123046875,355.7099609375,335.7687683105469,4.776839733123779,354.73492431640625
0,1167.5404052734375,367.9014892578125,1172.6259765625,357.0006408691406,335.8438415527344,4.7626190185546875,354.77789306640625
0,1167.5404052734375,367.9014892578125,1172.361083984375,358.4632568359375,335.8438415527344,4.7626190185546875,354.77789306640625
0,1167.5404052734375,367.9014892578125,1172.361083984375,358.4632568359375,335.8350830078125,4.763140678405762,354.7319030761719
0,1167.5404052734375,367.9014892578125,1171.962646484375,360.3683166503906,335.8350830078125,4.763140678405762,354.7319030761719
0,1167.5404052734375,367.9014892578125,1171.962646484375,360.3683166503906,335.8546142578125,4.780818939208984,354.71417236328125
0,1167.5404052734375,367.9014892578125,1172.5523681640625,362.18975830078125,335.8546142578125,4.780818939208984,354.71417236328125
0,1167.5404052734375,367.9014892578125,1172.5523681640625,362.18975830078125,335.83477783203125,4.738702774047852,354.8020935058594
0,1167.5404052734375,367.9014892578125,1172.7440185546875,362.5024719238281,335.83477783203125,4.738702774047852,354.8020935058594
0,1167.5404052734375,367.9014892578125,1172.7440185546875,362.5024719238281,335.8033447265625,4.768891334533691,354.72723388671875
0,1167.5404052734375,367.9014892578125,1172.978271484375,362.6063232421875,335.6819763183594,4.793306350708008,354.6953125
0,1167.5404052734375,367.9014892578125,1172.978271484375,362.6063232421875,335.6819763183594,4.793306350708008,354.6953125
0,1167.5404052734375,367.9014892578125,1172.767822265625,362.88653564453125,335.5945129394531,4.810637474060059,354.69549560546875
0,1167.5404052734375,367.9014892578125,1172.6466064453125,363.3153076171875,335.5945129394531,4.810637474060059,354.69549560546875
0,1167.5404052734375,367.9014892578125,1172.6466064453125,363.3153076171875,335.6707763671875,4.830955505371094,354.6417236328125
0,1167.5404052734375,367.9014892578125,1172.7607421875,363.8814697265625,335.6707763671875,4.830955505371094,354.6417236328125
0,1167.5404052734375,367.9014892578125,1172.7607421875,363.8814697265625,335.6988220214844,4.897731781005859,354.66705322265625
0,1167.5404052734375,367.9014892578125,1173.137939453125,364.493408203125,335.6988220214844,4.897731781005859,354.66705322265625
0,1167.5404052734375,367.9014892578125,1173.137939453125,364.493408203125,335.77886962890625,4.953100681304932,354.66033935546875
0,1167.5404052734375,367.9014892578125,1173.17236328125,365.33502197265625,335.8388671875,4.952724933624268,354.6014404296875
0,1167.5404052734375,367.9014892578125,1173.17236328125,365.33502197265625,335.8388671875,4.952724933624268,354.6014404296875
0,1167.5404052734375,367.9014892578125,1173.054443359375,366.29766845703125,335.7938232421875,4.9237236976623535,354.6331787109375
0,1167.5404052734375,367.9014892578125,1173.184814453125,367.261962890625,335.7938232421875,4.9237236976623535,354.6331787109375
0,1167.5404052734375,367.9014892578125,1173.184814453125,367.261962890625,335.8333435058594,4.897047519683838,354.6429443359375
0,1167.5404052734375,367.9014892578125,1173.1690673828125,368.093017578125,335.8333435058594,4.897047519683838,354.6429443359375
0,1167.5404052734375,367.9014892578125,1173.1690673828125,368.093017578125,335.8145446777344,4.887115955352783,354.659423828125
0,1167.5404052734375,367.9014892578125,1173.8096923828125,370.6264953613281,335.8145446777344,4.887115955352783,354.659423828125
0,1167.5404052734375,367.9014892578125,1173.8096923828125,370.6264953613281,335.8807678222656,4.871550559997559,354.6418762207031
0,1167.5404052734375,367.9014892578125,1175.6856689453125,373.799560546875,335.8807678222656,4.871550559997559,354.6418762207031
0,1167.5404052734375,367.9014892578125,1175.6856689453125,373.799560546875,336.0201416015625,4.815842628479004,354.6846923828125
0,1167.5404052734375,367.9014892578125,1177.8662109375,376.4406433105469,336.052734375,4.8308916091918945,354.68804931640625
0,1167.5404052734375,367.9014892578125,1180.136962890625,378.8079833984375,336.052734375,4.8308916091918945,354.68804931640625
0,1167.5404052734375,367.9014892578125,1180.136962890625,378.8079833984375,336.0452880859375,4.8148627281188965,354.673583984375
0,1167.5404052734375,367.9014892578125,1182.443115234375,381.42474365234375,336.0452880859375,4.8148627281188965,354.673583984375
0,1167.5404052734375,367.9014892578125,1182.443115234375,381.42474365234375,336.0867614746094,4.801304817199707,354.673583984375
0,1167.5404052734375,367.9014892578125,1184.4720458984375,384.14984130859375,336.0867614746094,4.801304817199707,354.673583984375
