time,EyeX,EyeY,HeadPosY
2023-12-01 14:05:59.173129,867.1962890625,461.661376953125,4.799797058105469
2023-12-01 14:05:59.176625,867.1962890625,461.661376953125,4.799797058105469
2023-12-01 14:05:59.181108,867.1962890625,461.661376953125,4.799797058105469
2023-12-01 14:05:59.185107,867.1962890625,461.661376953125,4.742842197418213
2023-12-01 14:05:59.191269,867.1962890625,461.661376953125,4.742842197418213
2023-12-01 14:05:59.194268,867.1962890625,461.661376953125,4.742842197418213
2023-12-01 14:05:59.198354,867.1962890625,461.661376953125,4.742842197418213
2023-12-01 14:05:59.201904,861.3845825195312,458.6859436035156,4.742842197418213
2023-12-01 14:05:59.205906,861.3845825195312,458.6859436035156,4.742842197418213
2023-12-01 14:05:59.211544,861.3845825195312,458.6859436035156,4.742842197418213
2023-12-01 14:05:59.215543,861.3845825195312,458.6859436035156,4.7267913818359375
2023-12-01 14:05:59.220564,861.3845825195312,458.6859436035156,4.7267913818359375
2023-12-01 14:05:59.223568,861.3845825195312,458.6859436035156,4.7267913818359375
2023-12-01 14:05:59.228416,861.3845825195312,458.6859436035156,4.7267913818359375
2023-12-01 14:05:59.232425,857.4287109375,456.7875671386719,4.7267913818359375
2023-12-01 14:05:59.236582,857.4287109375,456.7875671386719,4.7267913818359375
2023-12-01 14:05:59.239687,857.4287109375,456.7875671386719,4.7267913818359375
2023-12-01 14:05:59.247125,857.4287109375,456.7875671386719,4.756308078765869
2023-12-01 14:05:59.253125,857.4287109375,456.7875671386719,4.756308078765869
2023-12-01 14:05:59.256125,857.4287109375,456.7875671386719,4.756308078765869
2023-12-01 14:05:59.260287,857.4287109375,456.7875671386719,4.756308078765869
2023-12-01 14:05:59.264288,872.5993041992188,456.4167175292969,4.756308078765869
2023-12-01 14:05:59.269133,872.5993041992188,456.4167175292969,4.756308078765869
2023-12-01 14:05:59.271132,872.5993041992188,456.4167175292969,4.756308078765869
2023-12-01 14:05:59.275132,872.5993041992188,456.4167175292969,4.78695821762085
2023-12-01 14:05:59.280974,872.5993041992188,456.4167175292969,4.78695821762085
2023-12-01 14:05:59.284970,872.5993041992188,456.4167175292969,4.78695821762085
2023-12-01 14:05:59.289481,872.5993041992188,456.4167175292969,4.78695821762085
2023-12-01 14:05:59.294484,898.0632934570312,458.010986328125,4.78695821762085
2023-12-01 14:05:59.300544,898.0632934570312,458.010986328125,4.78695821762085
2023-12-01 14:05:59.305981,898.0632934570312,458.010986328125,4.815370559692383
2023-12-01 14:05:59.309178,898.0632934570312,458.010986328125,4.815370559692383
2023-12-01 14:05:59.314327,898.0632934570312,458.010986328125,4.815370559692383
2023-12-01 14:05:59.317530,898.0632934570312,458.010986328125,4.815370559692383
2023-12-01 14:05:59.321089,937.21484375,461.38336181640625,4.815370559692383
2023-12-01 14:05:59.324128,937.21484375,461.38336181640625,4.815370559692383
2023-12-01 14:05:59.330650,937.21484375,461.38336181640625,4.815370559692383
2023-12-01 14:05:59.334143,937.21484375,461.38336181640625,4.827454566955566
2023-12-01 14:05:59.337170,937.21484375,461.38336181640625,4.827454566955566
2023-12-01 14:05:59.340457,937.21484375,461.38336181640625,4.827454566955566
2023-12-01 14:05:59.346060,937.21484375,461.38336181640625,4.827454566955566
2023-12-01 14:05:59.351155,937.21484375,461.38336181640625,4.827454566955566
2023-12-01 14:05:59.353322,982.4754028320312,465.49615478515625,4.827454566955566
2023-12-01 14:05:59.357815,982.4754028320312,465.49615478515625,4.827454566955566
2023-12-01 14:05:59.364808,982.4754028320312,465.49615478515625,4.839288234710693
2023-12-01 14:05:59.368329,982.4754028320312,465.49615478515625,4.839288234710693
2023-12-01 14:05:59.371356,982.4754028320312,465.49615478515625,4.839288234710693
2023-12-01 14:05:59.375359,982.4754028320312,465.49615478515625,4.839288234710693
2023-12-01 14:05:59.381308,982.4754028320312,465.49615478515625,4.839288234710693
2023-12-01 14:05:59.384305,1020.6930541992188,469.90655517578125,4.839288234710693
2023-12-01 14:05:59.388318,1020.6930541992188,469.90655517578125,4.839288234710693
2023-12-01 14:05:59.392320,1020.6930541992188,469.90655517578125,4.839288234710693
2023-12-01 14:05:59.398634,1020.6930541992188,469.90655517578125,4.878835678100586
2023-12-01 14:05:59.400634,1020.6930541992188,469.90655517578125,4.878835678100586
2023-12-01 14:05:59.405147,1020.6930541992188,469.90655517578125,4.878835678100586
2023-12-01 14:05:59.411221,1020.6930541992188,469.90655517578125,4.878835678100586
2023-12-01 14:05:59.416221,1048.8255615234375,472.57415771484375,4.878835678100586
2023-12-01 14:05:59.418293,1048.8255615234375,472.57415771484375,4.878835678100586
2023-12-01 14:05:59.423836,1048.8255615234375,472.57415771484375,4.878835678100586
2023-12-01 14:05:59.429537,1048.8255615234375,472.57415771484375,4.937319278717041
2023-12-01 14:05:59.432538,1048.8255615234375,472.57415771484375,4.937319278717041
2023-12-01 14:05:59.434537,1048.8255615234375,472.57415771484375,4.937319278717041
2023-12-01 14:05:59.439087,1048.8255615234375,472.57415771484375,4.937319278717041
2023-12-01 14:05:59.445088,1069.5013427734375,475.1319580078125,4.937319278717041
2023-12-01 14:05:59.450248,1069.5013427734375,475.1319580078125,4.937319278717041
2023-12-01 14:05:59.453242,1069.5013427734375,475.1319580078125,4.937319278717041
2023-12-01 14:05:59.457300,1069.5013427734375,475.1319580078125,4.979192733764648
2023-12-01 14:05:59.463307,1069.5013427734375,475.1319580078125,4.979192733764648
2023-12-01 14:05:59.467320,1069.5013427734375,475.1319580078125,4.979192733764648
2023-12-01 14:05:59.470899,1069.5013427734375,475.1319580078125,4.979192733764648
2023-12-01 14:05:59.473891,1113.8892822265625,483.9054870605469,4.979192733764648
2023-12-01 14:05:59.480197,1113.8892822265625,483.9054870605469,4.979192733764648
2023-12-01 14:05:59.486194,1113.8892822265625,483.9054870605469,4.979192733764648
2023-12-01 14:05:59.489217,1113.8892822265625,483.9054870605469,5.022606372833252
2023-12-01 14:05:59.493224,1113.8892822265625,483.9054870605469,5.022606372833252
2023-12-01 14:05:59.498453,1113.8892822265625,483.9054870605469,5.022606372833252
2023-12-01 14:05:59.501955,1113.8892822265625,483.9054870605469,5.022606372833252
2023-12-01 14:05:59.504984,1234.99560546875,498.1816101074219,5.022606372833252
2023-12-01 14:05:59.510074,1234.99560546875,498.1816101074219,5.022606372833252
2023-12-01 14:05:59.515061,1234.99560546875,498.1816101074219,5.022606372833252
